pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
841.590000,224.730000,873.240000,252.750000,1003.430000,233.880000,935.760000,347.870000,973.510000,459.230000
843.340000,221.740000,874.100000,250.800000,1005.120000,234.820000,935.960000,348.050000,973.080000,459.530000
845.200000,218.950000,875.090000,248.770000,1006.740000,235.670000,936.130000,348.220000,972.710000,459.920000
847.180000,216.290000,875.940000,246.930000,1007.960000,236.570000,936.350000,348.710000,972.350000,460.090000
849.070000,213.500000,876.850000,244.950000,1009.030000,237.450000,936.760000,349.020000,971.900000,460.270000
851.080000,210.720000,877.920000,243.190000,1010.250000,238.400000,936.900000,349.230000,971.520000,460.480000
853.120000,208.190000,879.040000,240.940000,1011.400000,239.140000,937.040000,349.470000,971.120000,460.890000
855.100000,205.360000,880.330000,239.220000,1012.950000,240.020000,937.240000,349.890000,970.780000,461.040000
857.300000,202.840000,881.650000,237.490000,1013.950000,240.840000,937.470000,350.100000,970.380000,461.210000
859.350000,200.160000,882.950000,235.710000,1015.110000,241.640000,937.860000,350.300000,970.030000,461.380000
861.600000,197.600000,884.060000,233.760000,1016.140000,242.320000,938.060000,350.760000,969.600000,461.730000
863.970000,195.070000,885.220000,231.740000,1017.190000,243.080000,938.290000,351.000000,969.170000,461.860000
866.260000,192.490000,886.400000,229.750000,1018.200000,243.930000,938.710000,351.230000,968.780000,462.020000
868.760000,190.030000,887.760000,227.800000,1019.280000,244.790000,938.910000,351.530000,968.320000,462.190000
871.130000,187.510000,889.050000,225.650000,1020.280000,245.650000,939.120000,351.900000,967.810000,462.230000
873.550000,185.120000,890.460000,223.790000,1021.300000,246.710000,939.130000,352.080000,967.570000,462.430000
876.000000,182.570000,891.880000,221.880000,1022.370000,247.460000,939.340000,352.290000,967.040000,462.690000
878.510000,180.220000,893.120000,219.910000,1023.330000,248.130000,939.710000,352.550000,966.450000,462.880000
881.110000,177.710000,894.570000,218.130000,1024.260000,248.920000,940.050000,352.990000,966.160000,462.930000
883.740000,175.550000,896.110000,216.100000,1025.120000,249.710000,940.100000,353.240000,965.700000,463.040000
886.270000,173.120000,897.870000,214.160000,1026.070000,250.370000,940.270000,353.620000,965.280000,463.130000
888.950000,170.690000,899.430000,212.170000,1027.070000,251.150000,940.460000,353.800000,964.750000,463.230000
891.630000,168.550000,900.960000,210.170000,1027.920000,251.940000,940.820000,353.990000,964.370000,463.310000
894.130000,166.210000,904.184210,206.848526,1028.830000,252.720000,940.980000,354.170000,963.870000,463.400000
896.920000,164.010000,905.790000,205.000000,1029.690000,253.420000,941.140000,354.340000,963.510000,463.440000
899.680000,161.790000,907.410000,203.110000,1030.460000,254.130000,941.300000,354.710000,962.980000,463.520000
902.350000,159.710000,909.140000,201.190000,1031.010000,254.740000,941.450000,354.970000,962.560000,463.720000
905.150000,157.510000,910.930000,199.220000,1031.840000,255.360000,941.770000,355.220000,962.040000,463.740000
908.100000,155.530000,912.780000,197.310000,1032.670000,256.150000,941.940000,355.390000,961.500000,463.810000
910.910000,153.390000,914.500000,195.360000,1033.040000,256.750000,942.110000,355.740000,961.040000,463.850000
913.870000,151.690000,916.310000,193.340000,1033.850000,257.410000,942.340000,355.950000,960.460000,463.890000
916.760000,149.470000,918.200000,191.580000,1034.660000,258.120000,942.630000,356.110000,960.120000,463.870000
919.750000,147.810000,920.190000,190.040000,1035.090000,258.680000,942.850000,356.320000,959.570000,463.910000
922.600000,145.720000,922.030000,188.140000,1035.860000,259.180000,942.990000,356.640000,959.100000,463.960000
925.450000,143.960000,924.130000,186.290000,1036.600000,259.830000,943.160000,356.850000,958.450000,463.970000
928.440000,142.130000,926.190000,184.430000,1036.900000,260.180000,943.370000,357.040000,958.160000,463.940000
931.430000,140.430000,928.020000,182.920000,1037.210000,261.020000,943.590000,357.100000,957.510000,463.970000
934.400000,138.630000,930.050000,181.110000,1037.950000,261.460000,943.730000,357.250000,957.480000,463.960000
937.440000,137.000000,931.990000,179.320000,1038.700000,262.080000,943.920000,357.410000,956.870000,463.950000
940.500000,135.460000,933.850000,177.920000,1038.940000,262.800000,943.980000,357.780000,956.740000,463.880000
943.670000,133.780000,935.920000,176.050000,1039.130000,263.050000,944.060000,357.930000,956.100000,463.790000
946.680000,132.280000,938.040000,174.160000,1039.350000,263.360000,944.120000,358.100000,955.460000,463.810000
949.670000,130.820000,941.517777,173.007207,1040.060000,263.960000,944.220000,358.170000,955.370000,463.710000
952.790000,129.260000,944.070000,171.690000,1040.740000,264.310000,944.320000,358.250000,954.810000,463.630000
955.870000,127.830000,946.270000,169.970000,1040.920000,264.830000,944.340000,358.360000,954.690000,463.450000
958.990000,126.600000,948.430000,168.140000,1041.050000,265.100000,944.370000,358.480000,954.270000,463.130000
962.010000,125.270000,950.630000,166.430000,1041.210000,265.360000,944.380000,358.840000,953.580000,463.030000
965.020000,124.050000,952.730000,165.110000,1041.330000,265.800000,944.410000,358.880000,953.590000,462.900000
968.070000,122.850000,954.750000,163.860000,1041.450000,266.100000,944.470000,358.950000,953.090000,462.670000
971.060000,121.610000,956.830000,162.630000,1042.030000,266.310000,944.610000,358.950000,952.730000,462.480000
974.070000,120.400000,958.930000,160.850000,1042.590000,266.750000,944.610000,359.140000,952.670000,462.300000
977.060000,119.340000,961.060000,159.190000,1042.600000,266.910000,944.610000,359.140000,952.150000,462.280000
980.070000,118.230000,963.110000,157.910000,1042.680000,267.010000,944.600000,359.150000,951.950000,462.170000
983.070000,117.140000,965.160000,156.760000,1042.750000,267.110000,944.600000,359.150000,951.450000,462.060000
985.990000,116.160000,967.180000,155.390000,1042.800000,267.170000,944.390000,359.150000,951.400000,461.960000
988.860000,115.240000,969.250000,153.910000,1042.820000,267.260000,944.160000,359.150000,951.090000,461.960000
991.740000,114.220000,971.380000,152.520000,1042.830000,267.380000,944.060000,359.160000,950.690000,461.760000
994.610000,113.300000,974.077925,152.223355,1042.800000,267.460000,943.820000,359.160000,950.680000,461.710000
997.350000,112.460000,976.240000,150.930000,1042.800000,267.680000,943.820000,359.160000,950.190000,461.690000
1000.140000,111.570000,978.500000,149.610000,1042.770000,267.640000,943.670000,359.150000,950.030000,461.540000
1002.920000,110.790000,980.700000,148.190000,1042.750000,267.590000,943.470000,359.140000,949.630000,461.210000
1005.690000,109.940000,982.790000,147.030000,1042.680000,267.590000,943.180000,359.050000,949.680000,461.170000
1008.340000,109.180000,984.860000,146.040000,1042.620000,267.590000,943.010000,358.970000,949.210000,461.160000
1011.120000,108.370000,986.900000,145.020000,1042.450000,267.470000,942.790000,358.950000,949.160000,461.260000
1013.700000,107.830000,988.940000,143.950000,1041.890000,267.220000,942.550000,358.940000,948.880000,461.070000
1016.340000,107.060000,990.970000,142.920000,1041.320000,267.130000,942.230000,358.800000,948.640000,460.980000
1018.910000,106.470000,992.960000,141.970000,1041.220000,266.950000,942.070000,358.620000,948.800000,460.870000
1021.410000,105.910000,994.970000,140.940000,1041.050000,266.750000,941.790000,358.400000,948.090000,460.870000
1023.980000,105.310000,996.960000,139.920000,1040.890000,266.520000,941.460000,358.350000,948.110000,460.870000
1026.490000,104.850000,998.950000,138.870000,1040.680000,266.130000,941.140000,358.150000,947.670000,460.820000
1028.940000,104.300000,1000.870000,138.010000,1040.050000,265.950000,940.820000,358.120000,947.690000,460.730000
1031.250000,103.890000,1002.880000,137.100000,1039.860000,265.770000,940.540000,357.970000,947.190000,460.710000
1033.880000,103.550000,1004.800000,136.340000,1039.650000,265.450000,940.280000,357.780000,947.020000,460.590000
1036.050000,103.100000,1006.750000,135.510000,1039.000000,264.980000,940.060000,357.570000,946.590000,460.260000
1038.260000,102.840000,1008.650000,134.680000,1038.380000,264.820000,939.820000,357.220000,946.690000,460.130000
1040.510000,102.540000,1010.510000,133.920000,1038.090000,264.330000,939.530000,357.070000,946.230000,460.040000
1042.860000,102.190000,1011.800000,133.040000,1037.810000,263.990000,939.120000,357.050000,946.120000,460.050000
1045.000000,102.040000,1013.010000,132.300000,1037.430000,263.460000,938.900000,356.910000,945.690000,460.000000
1047.110000,101.810000,1014.670000,131.660000,1036.740000,263.100000,938.640000,356.740000,945.620000,459.890000
1049.130000,101.560000,1016.260000,130.870000,1036.090000,262.700000,938.200000,356.560000,945.310000,459.820000
1051.120000,101.410000,1018.000000,130.110000,1035.320000,262.130000,937.940000,356.190000,945.170000,459.700000
1053.120000,101.250000,1019.720000,129.440000,1035.050000,261.780000,937.640000,356.010000,944.890000,459.610000
1054.990000,101.200000,1020.980000,128.870000,1034.620000,260.970000,937.210000,355.860000,944.500000,459.570000
1056.980000,101.140000,1022.380000,128.220000,1033.930000,260.460000,936.990000,355.690000,944.560000,459.480000
1058.790000,101.040000,1023.960000,127.670000,1033.140000,259.980000,936.700000,355.450000,944.120000,459.220000
1060.600000,100.940000,1025.140000,127.020000,1032.410000,259.240000,936.180000,355.080000,943.720000,459.160000
1062.190000,100.850000,1026.410000,126.450000,1032.040000,258.880000,935.900000,354.990000,943.870000,459.110000
1063.800000,100.820000,1027.900000,126.050000,1031.710000,258.250000,935.580000,354.890000,943.320000,459.080000
1065.330000,100.760000,1028.980000,125.770000,1030.860000,257.610000,935.090000,354.680000,943.530000,459.090000
1066.860000,100.670000,1030.110000,125.140000,1030.110000,256.960000,934.800000,354.290000,943.160000,459.060000
1068.260000,100.590000,1031.140000,124.700000,1029.170000,256.200000,934.290000,354.140000,943.120000,459.060000
1069.690000,100.460000,1032.230000,124.290000,1028.450000,255.440000,934.020000,354.010000,942.960000,459.030000
1070.920000,100.540000,1033.220000,123.830000,1028.080000,255.000000,933.760000,353.890000,942.830000,459.030000
1071.980000,100.230000,1034.260000,123.600000,1027.610000,254.270000,933.260000,353.740000,942.720000,459.040000
1073.190000,100.330000,1035.210000,123.000000,1026.830000,253.630000,933.000000,353.590000,942.610000,459.050000
1074.230000,100.130000,1036.070000,122.690000,1026.000000,252.850000,932.690000,353.280000,942.750000,459.020000
1075.250000,99.970000,1037.010000,122.240000,1025.130000,252.040000,932.160000,353.160000,942.260000,459.040000
1076.150000,99.810000,1037.800000,121.890000,1024.290000,251.260000,931.860000,353.000000,942.510000,459.000000
1077.060000,99.660000,1038.650000,121.670000,1023.590000,250.610000,931.490000,352.840000,942.260000,459.000000
1077.910000,99.310000,1039.040000,121.270000,1023.100000,249.950000,931.050000,352.710000,942.490000,458.980000
1078.680000,99.310000,1039.700000,120.980000,1022.670000,249.180000,930.790000,352.580000,942.220000,458.990000
1079.200000,99.100000,1040.020000,120.790000,1021.830000,248.440000,930.290000,352.270000,942.420000,458.960000
1079.920000,98.920000,1040.260000,120.570000,1021.010000,247.790000,930.020000,352.170000,942.170000,458.960000
1080.460000,98.630000,1040.890000,120.070000,1020.200000,247.110000,929.730000,352.030000,942.350000,458.950000
1080.910000,98.550000,1041.120000,119.880000,1019.390000,246.320000,929.200000,351.890000,942.320000,458.950000
1081.200000,98.250000,1041.310000,119.730000,1018.880000,245.730000,928.930000,351.850000,942.290000,458.960000
1081.680000,97.970000,1041.840000,119.500000,1018.070000,245.100000,928.580000,351.670000,942.320000,458.960000
1081.820000,97.670000,1041.910000,119.210000,1017.220000,244.330000,928.110000,351.600000,942.300000,458.900000
1081.990000,97.530000,1042.090000,119.230000,1016.330000,243.660000,927.740000,351.330000,942.290000,458.820000
1082.070000,97.220000,1042.080000,118.990000,1015.650000,242.950000,927.340000,351.080000,942.270000,458.740000
1082.070000,96.860000,1042.100000,118.790000,1015.060000,242.150000,927.040000,350.950000,942.320000,458.690000
1082.080000,96.500000,1042.180000,118.550000,1014.230000,241.430000,926.700000,350.850000,942.370000,458.640000
1081.990000,96.270000,1042.130000,118.180000,1013.570000,240.910000,926.180000,350.640000,942.400000,458.530000
1081.890000,95.920000,1042.050000,118.140000,1012.890000,240.350000,925.890000,350.220000,942.450000,458.210000
1081.650000,95.490000,1042.030000,117.870000,1012.160000,239.720000,925.580000,350.200000,942.550000,458.150000
1081.260000,95.230000,1041.870000,117.630000,1011.350000,239.100000,925.080000,350.010000,942.330000,458.100000
1080.930000,94.870000,1041.750000,117.210000,1010.810000,238.550000,924.770000,349.870000,942.720000,458.110000
1080.490000,94.310000,1041.470000,116.920000,1010.010000,237.920000,924.200000,349.700000,942.430000,458.000000
1080.000000,93.950000,1040.930000,116.900000,1009.180000,237.350000,923.890000,349.600000,942.890000,457.870000
1079.440000,93.380000,1040.260000,116.770000,1008.280000,236.910000,923.700000,349.140000,942.560000,457.850000
1078.820000,92.970000,1040.030000,116.680000,1007.450000,236.340000,923.080000,348.940000,942.990000,457.770000
1078.040000,92.410000,1039.870000,116.270000,1006.830000,235.900000,922.900000,348.750000,942.660000,457.560000
1077.350000,91.940000,1039.620000,115.790000,1006.030000,235.340000,922.460000,348.510000,943.170000,457.190000
1076.630000,91.430000,1038.012198,115.009990,1005.180000,234.680000,922.080000,348.270000,943.020000,457.130000
1075.830000,90.820000,1037.260000,114.640000,1004.230000,234.110000,921.930000,348.060000,943.220000,457.020000
1074.860000,90.330000,1036.570000,114.270000,1003.430000,233.890000,921.510000,347.870000,943.370000,456.910000
1073.970000,89.660000,1036.010000,113.980000,1002.930000,233.380000,921.090000,347.850000,943.200000,456.730000
1072.950000,88.970000,1035.180000,113.770000,1002.070000,232.660000,920.820000,347.660000,943.570000,456.570000
1071.930000,88.480000,1034.390000,113.320000,1001.050000,232.110000,920.490000,347.430000,943.450000,456.210000
1070.850000,87.800000,1033.870000,112.870000,1000.240000,231.860000,920.090000,347.060000,943.940000,456.110000
1069.790000,87.150000,1032.990000,112.350000,999.260000,231.330000,919.790000,346.980000,943.750000,456.050000
1068.690000,86.460000,1032.120000,111.980000,998.320000,230.810000,919.350000,346.810000,943.970000,455.870000
1067.460000,85.730000,1031.130000,111.710000,997.530000,230.300000,919.070000,346.640000,944.180000,455.770000
1066.330000,85.010000,1030.170000,111.120000,997.020000,230.020000,918.900000,346.210000,944.320000,455.400000
1065.100000,84.380000,1029.160000,110.690000,996.150000,229.500000,918.590000,346.120000,944.460000,455.160000
1063.910000,83.600000,1028.140000,110.140000,995.170000,229.080000,918.140000,346.010000,944.250000,455.010000
1062.700000,82.870000,1027.100000,109.760000,994.330000,228.580000,917.930000,345.910000,944.750000,454.850000
1061.340000,82.090000,1026.060000,109.090000,993.440000,228.310000,917.690000,345.790000,944.570000,454.650000
1060.130000,81.440000,1024.990000,108.580000,992.880000,227.800000,917.180000,345.480000,944.650000,454.400000
1058.930000,80.690000,1023.920000,107.960000,992.070000,227.440000,916.970000,345.310000,944.880000,454.220000
1057.530000,79.960000,1022.770000,107.340000,991.160000,226.950000,916.740000,345.210000,945.170000,454.200000
1056.170000,79.250000,1021.580000,106.890000,990.270000,226.640000,916.460000,345.120000,945.310000,453.940000
1054.880000,78.580000,1020.120000,106.300000,989.240000,226.130000,916.050000,344.930000,945.430000,453.830000
1053.270000,78.090000,1018.920000,105.780000,988.430000,225.670000,915.850000,344.920000,945.280000,453.740000
1051.260000,77.910000,1017.660000,105.080000,987.920000,225.350000,915.600000,344.830000,945.700000,453.560000
1049.200000,77.840000,1016.000000,104.610000,987.090000,225.040000,915.150000,344.720000,945.580000,453.220000
1047.350000,77.780000,1014.310000,104.170000,986.110000,224.650000,914.960000,344.610000,945.710000,453.100000
1045.410000,77.850000,1012.930000,103.830000,985.330000,224.200000,914.760000,344.470000,945.860000,453.010000
1043.540000,77.870000,1011.160000,103.290000,984.840000,223.910000,914.540000,344.200000,946.100000,452.850000
1041.880000,78.060000,1009.370000,103.010000,984.010000,223.450000,914.150000,344.100000,946.160000,452.790000
1040.080000,78.230000,1007.900000,102.660000,983.150000,223.170000,913.950000,344.050000,946.380000,452.620000
1038.260000,78.400000,1006.080000,102.250000,982.180000,222.600000,913.770000,343.930000,946.220000,452.350000
1036.390000,78.510000,1004.200000,102.050000,981.290000,222.190000,913.570000,343.870000,946.620000,452.180000
1034.510000,78.700000,1002.240000,102.050000,980.480000,221.810000,913.160000,343.810000,946.380000,452.100000
1032.600000,78.880000,1000.220000,101.900000,979.860000,221.340000,912.960000,343.730000,946.890000,451.950000
1030.610000,79.100000,998.220000,101.620000,978.940000,220.990000,912.770000,343.610000,946.690000,451.900000
1028.350000,79.350000,996.360000,100.980000,977.990000,220.500000,912.570000,343.310000,946.820000,451.820000
1025.930000,79.510000,994.580000,100.090000,976.960000,220.080000,912.160000,343.320000,947.050000,451.710000
1023.570000,79.720000,992.740000,99.530000,976.110000,219.600000,911.980000,343.320000,947.210000,451.600000
1020.970000,79.820000,990.560000,99.470000,975.170000,219.170000,911.750000,343.200000,947.310000,451.240000
1018.490000,79.900000,988.090000,99.350000,974.270000,218.780000,911.480000,343.080000,947.370000,451.130000
1015.970000,79.970000,985.840000,99.180000,973.330000,218.290000,911.110000,343.000000,947.580000,451.040000
1013.430000,79.980000,983.590000,99.020000,972.320000,218.060000,910.930000,342.910000,947.550000,450.970000
1011.030000,80.040000,981.140000,99.030000,971.570000,217.810000,910.720000,342.880000,947.800000,450.880000
1008.630000,80.110000,978.950000,98.980000,970.940000,217.390000,910.470000,342.850000,948.030000,450.780000
1006.190000,80.190000,976.690000,98.940000,969.930000,217.040000,910.010000,342.820000,948.220000,450.600000
1003.860000,80.340000,974.210000,98.920000,969.040000,216.600000,909.810000,342.800000,948.400000,450.270000
1001.520000,80.410000,972.040000,98.910000,968.140000,216.310000,909.470000,342.710000,948.430000,450.190000
999.040000,80.600000,969.860000,99.020000,967.260000,215.970000,909.050000,342.570000,948.660000,450.130000
996.820000,80.460000,967.650000,99.020000,966.410000,215.740000,908.670000,342.380000,948.710000,450.060000
994.390000,80.820000,965.170000,99.090000,966.050000,215.450000,908.160000,342.370000,948.900000,449.950000
991.930000,80.740000,963.050000,99.250000,965.670000,215.210000,907.880000,342.350000,949.100000,449.840000
989.520000,80.900000,960.820000,99.490000,964.870000,215.190000,907.580000,342.340000,949.270000,449.720000
987.170000,80.910000,958.620000,99.960000,964.120000,215.190000,907.080000,342.350000,949.420000,449.580000
984.900000,81.050000,956.200000,100.150000,963.440000,215.200000,906.780000,342.350000,949.560000,449.220000
982.460000,81.050000,954.070000,100.270000,963.210000,215.180000,906.220000,342.340000,949.760000,449.130000
979.950000,81.040000,951.930000,100.460000,962.820000,215.280000,905.650000,342.350000,950.390000,449.000000
977.660000,81.040000,949.880000,100.980000,962.070000,215.380000,905.030000,342.580000,950.780000,448.870000
975.290000,81.070000,947.750000,101.100000,961.380000,215.590000,904.430000,342.940000,948.718981,448.833150
973.020000,81.080000,945.580000,101.250000,960.970000,216.000000,903.960000,343.210000,949.253751,448.833150
970.640000,81.080000,943.250000,101.430000,960.190000,216.330000,903.220000,343.580000,949.360705,448.959360
968.290000,81.070000,941.190000,101.910000,959.590000,216.840000,902.850000,344.040000,949.360705,448.959360
965.930000,81.110000,939.070000,102.030000,959.160000,217.100000,902.160000,344.420000,950.216338,448.643835
963.540000,81.140000,936.960000,102.120000,958.760000,217.430000,901.570000,344.830000,950.537201,448.643835
961.170000,81.120000,934.820000,102.170000,957.900000,217.900000,900.950000,345.100000,949.788522,448.643835
958.740000,81.120000,932.730000,102.300000,957.160000,218.300000,900.270000,345.320000,949.039843,448.643835
956.320000,81.100000,930.650000,102.370000,956.540000,218.780000,899.750000,345.910000,948.291164,448.643835
