4841,11,,,,,,,,,
Time,rHAT,lHAT,RHip,LHip,RKnee,LKnee,RAnkle,LAnkle,RMTP,LMTP
0.4498,86.42108,83.54671,182.4829,134.0539,72.09837,161.724,140.0393,123.7388,134.7664,130.1176
0.4499,86.42186,83.54269,182.4272,134.0799,72.00678,161.7188,140.0183,123.7526,134.7663,130.1091
0.45,86.42263,83.53866,182.3713,134.1058,71.91524,161.7134,139.9973,123.7663,134.7662,130.1007
0.4501,86.42338,83.53463,182.3154,134.1317,71.82373,161.708,139.9763,123.7801,134.7662,130.0923
0.4502,86.42411,83.53059,182.2593,134.1576,71.73227,161.7024,139.9553,123.7939,134.7662,130.084
0.4503,86.42484,83.52654,182.2032,134.1835,71.64085,161.6967,139.9343,123.8077,134.7662,130.0756
0.4504,86.42555,83.52249,182.147,134.2095,71.54948,161.691,139.9132,123.8215,134.7662,130.0673
0.4505,86.42625,83.51844,182.0907,134.2354,71.45814,161.6852,139.8921,123.8354,134.7663,130.0589
0.4506,86.42693,83.51438,182.0344,134.2613,71.36685,161.6792,139.871,123.8493,134.7664,130.0506
0.4507,86.42761,83.51031,181.9779,134.2872,71.2756,161.6732,139.8499,123.8631,134.7665,130.0423
0.4508,86.42827,83.50624,181.9213,134.3131,71.1844,161.6671,139.8287,123.877,134.7667,130.034
0.4509,86.42891,83.50216,181.8647,134.339,71.09324,161.6609,139.8076,123.8909,134.7669,130.0258
0.451,86.42954,83.49808,181.8079,134.3649,71.00212,161.6546,139.7864,123.9049,134.7671,130.0175
0.4511,86.43016,83.49399,181.7511,134.3908,70.91105,161.6482,139.7652,123.9188,134.7673,130.0093
0.4512,86.43077,83.4899,181.6942,134.4168,70.82002,161.6417,139.744,123.9328,134.7676,130.0011
0.4513,86.43136,83.48581,181.6372,134.4427,70.72904,161.6351,139.7227,123.9467,134.7679,129.993
0.4514,86.43194,83.4817,181.5801,134.4686,70.63811,161.6285,139.7015,123.9607,134.7682,129.9848
0.4515,86.43251,83.47759,181.523,134.4945,70.54722,161.6217,139.6802,123.9747,134.7686,129.9767
0.4516,86.43307,83.47348,181.4657,134.5204,70.45638,161.6149,139.6589,123.9887,134.7689,129.9687
0.4517,86.43361,83.46936,181.4083,134.5463,70.36558,161.608,139.6376,124.0027,134.7693,129.9606
0.4518,86.43414,83.46524,181.3509,134.5723,70.27483,161.601,139.6163,124.0168,134.7698,129.9526
0.4519,86.43465,83.46111,181.2934,134.5982,70.18413,161.5939,139.5949,124.0308,134.7702,129.9446
0.452,86.43516,83.45698,181.2358,134.6241,70.09348,161.5868,139.5735,124.0449,134.7707,129.9367
0.4521,86.43565,83.45284,181.1781,134.65,70.00288,161.5795,139.5522,124.059,134.7713,129.9288
0.4522,86.43612,83.4487,181.1203,134.676,69.91232,161.5722,139.5308,124.073,134.7718,129.9209
0.4523,86.43659,83.44455,181.0624,134.7019,69.82182,161.5648,139.5093,124.0871,134.7724,129.9131
0.4524,86.43704,83.44039,181.0044,134.7279,69.73136,161.5574,139.4879,124.1012,134.773,129.9053
0.4525,86.43748,83.43624,180.9464,134.7538,69.64095,161.5498,139.4664,124.1153,134.7736,129.8976
0.4526,86.43791,83.43207,180.8882,134.7798,69.5506,161.5422,139.445,124.1295,134.7743,129.8899
0.4527,86.43832,83.4279,180.83,134.8057,69.46029,161.5345,139.4235,124.1436,134.775,129.8822
0.4528,86.43872,83.42373,180.7717,134.8317,69.37003,161.5267,139.402,124.1577,134.7757,129.8746
0.4529,86.43911,83.41955,180.7133,134.8577,69.27983,161.5189,139.3804,124.1719,134.7764,129.8671
0.453,86.43949,83.41537,180.6548,134.8836,69.18968,161.511,139.3589,124.186,134.7772,129.8596
0.4531,86.43985,83.41118,180.5962,134.9096,69.09958,161.503,139.3373,124.2002,134.778,129.8521
0.4532,86.4402,83.40699,180.5375,134.9356,69.00953,161.4949,139.3158,124.2143,134.7789,129.8447
0.4533,86.44054,83.40279,180.4788,134.9616,68.91954,161.4868,139.2942,124.2285,134.7797,129.8374
0.4534,86.44087,83.39859,180.4199,134.9876,68.82959,161.4786,139.2726,124.2427,134.7806,129.8301
0.4535,86.44118,83.39438,180.361,135.0136,68.73971,161.4703,139.251,124.2568,134.7815,129.8229
0.4536,86.44148,83.39017,180.302,135.0397,68.64987,161.462,139.2293,124.271,134.7825,129.8158
0.4537,86.44177,83.38595,180.2428,135.0657,68.56009,161.4536,139.2077,124.2852,134.7835,129.8087
0.4538,86.44205,83.38173,180.1836,135.0918,68.47037,161.4451,139.186,124.2994,134.7845,129.8016
0.4539,86.44232,83.37751,180.1244,135.1178,68.3807,161.4366,139.1643,124.3136,134.7855,129.7947
0.454,86.44257,83.37328,180.065,135.1439,68.29108,161.428,139.1426,124.3278,134.7866,129.7878
0.4541,86.44281,83.36904,180.0055,135.1699,68.20153,161.4193,139.1209,124.342,134.7877,129.781
0.4542,86.44304,83.3648,179.946,135.196,68.11203,161.4106,139.0992,124.3561,134.7888,129.7742
0.4543,86.44325,83.36056,179.8863,135.2221,68.02258,161.4018,139.0774,124.3703,134.79,129.7675
0.4544,86.44346,83.35631,179.8266,135.2482,67.93319,161.393,139.0557,124.3845,134.7912,129.7609
0.4545,86.44365,83.35206,179.7668,135.2744,67.84386,161.3841,139.0339,124.3987,134.7924,129.7544
0.4546,86.44383,83.3478,179.7069,135.3005,67.75459,161.3751,139.0121,124.4129,134.7936,129.748
0.4547,86.444,83.34354,179.6469,135.3266,67.66538,161.3661,138.9903,124.4271,134.7949,129.7416
0.4548,86.44415,83.33927,179.5868,135.3528,67.57622,161.357,138.9685,124.4412,134.7962,129.7353
0.4549,86.4443,83.335,179.5267,135.379,67.48712,161.3479,138.9467,124.4554,134.7975,129.7292
0.455,86.44443,83.33073,179.4664,135.4052,67.39809,161.3387,138.9249,124.4696,134.7989,129.7231
0.4551,86.44455,83.32645,179.4061,135.4314,67.30911,161.3295,138.903,124.4837,134.8003,129.7171
0.4552,86.44466,83.32216,179.3457,135.4576,67.22019,161.3202,138.8811,124.4979,134.8017,129.7111
0.4553,86.44476,83.31788,179.2852,135.4838,67.13134,161.3108,138.8593,124.512,134.8031,129.7053
0.4554,86.44484,83.31359,179.2246,135.5101,67.04254,161.3014,138.8374,124.5262,134.8046,129.6996
0.4555,86.44492,83.30929,179.1639,135.5363,66.95381,161.292,138.8155,124.5403,134.8061,129.694
0.4556,86.44498,83.30499,179.1031,135.5626,66.86514,161.2825,138.7936,124.5544,134.8076,129.6884
0.4557,86.44503,83.30069,179.0423,135.5889,66.77653,161.2729,138.7716,124.5685,134.8092,129.683
0.4558,86.44507,83.29638,178.9813,135.6152,66.68798,161.2633,138.7497,124.5826,134.8108,129.6777
0.4559,86.44509,83.29207,178.9203,135.6415,66.5995,161.2537,138.7277,124.5967,134.8124,129.6725
0.456,86.44511,83.28775,178.8592,135.6679,66.51108,161.244,138.7058,124.6107,134.814,129.6674
0.4561,86.44511,83.28343,178.798,135.6943,66.42272,161.2342,138.6838,124.6248,134.8157,129.6624
0.4562,86.44511,83.2791,178.7367,135.7206,66.33443,161.2244,138.6618,124.6388,134.8174,129.6575
0.4563,86.44509,83.27478,178.6753,135.747,66.2462,161.2146,138.6398,124.6528,134.8192,129.6528
0.4564,86.44506,83.27045,178.6138,135.7735,66.15804,161.2047,138.6178,124.6668,134.8209,129.6481
0.4565,86.44502,83.26611,178.5523,135.7999,66.06994,161.1948,138.5958,124.6808,134.8227,129.6436
0.4566,86.44496,83.26177,178.4906,135.8263,65.98191,161.1848,138.5738,124.6948,134.8245,129.6392
0.4567,86.4449,83.25743,178.4289,135.8528,65.89395,161.1748,138.5517,124.7087,134.8264,129.6349
0.4568,86.44483,83.25308,178.3671,135.8793,65.80605,161.1647,138.5297,124.7227,134.8282,129.6308
0.4569,86.44474,83.24873,178.3052,135.9058,65.71822,161.1547,138.5076,124.7366,134.8302,129.6268
0.457,86.44464,83.24438,178.2432,135.9324,65.63046,161.1445,138.4856,124.7504,134.8321,129.6229
0.4571,86.44453,83.24002,178.1811,135.9589,65.54277,161.1343,138.4635,124.7643,134.834,129.6192
0.4572,86.44441,83.23566,178.119,135.9855,65.45514,161.1241,138.4414,124.7781,134.836,129.6156
0.4573,86.44428,83.23129,178.0567,136.0121,65.36758,161.1139,138.4193,124.7919,134.838,129.6121
0.4574,86.44414,83.22692,177.9944,136.0388,65.2801,161.1036,138.3972,124.8057,134.8401,129.6088
0.4575,86.44399,83.22255,177.932,136.0654,65.19268,161.0933,138.3751,124.8195,134.8422,129.6056
0.4576,86.44383,83.21818,177.8695,136.0921,65.10533,161.0829,138.353,124.8332,134.8443,129.6026
0.4577,86.44365,83.2138,177.8069,136.1188,65.01805,161.0725,138.3308,124.8469,134.8464,129.5997
0.4578,86.44347,83.20942,177.7442,136.1455,64.93085,161.0621,138.3087,124.8605,134.8486,129.597
0.4579,86.44327,83.20503,177.6815,136.1722,64.84371,161.0516,138.2865,124.8742,134.8507,129.5944
0.458,86.44306,83.20064,177.6186,136.199,64.75665,161.0412,138.2644,124.8878,134.853,129.592
0.4581,86.44285,83.19625,177.5557,136.2258,64.66966,161.0306,138.2422,124.9013,134.8552,129.5898
0.4582,86.44262,83.19186,177.4927,136.2526,64.58274,161.0201,138.2201,124.9149,134.8575,129.5877
0.4583,86.44238,83.18746,177.4296,136.2795,64.49589,161.0095,138.1979,124.9283,134.8598,129.5857
0.4584,86.44213,83.18306,177.3664,136.3063,64.40912,160.9989,138.1757,124.9418,134.8621,129.584
0.4585,86.44187,83.17865,177.3031,136.3332,64.32242,160.9882,138.1535,124.9552,134.8644,129.5824
0.4586,86.4416,83.17425,177.2398,136.3602,64.2358,160.9776,138.1313,124.9686,134.8668,129.581
0.4587,86.44132,83.16984,177.1764,136.3871,64.14925,160.9669,138.1091,124.9819,134.8692,129.5798
0.4588,86.44103,83.16542,177.1128,136.4141,64.06277,160.9561,138.0869,124.9952,134.8716,129.5787
0.4589,86.44073,83.16101,177.0492,136.4411,63.97637,160.9454,138.0647,125.0084,134.8741,129.5778
0.459,86.44041,83.15659,176.9855,136.4681,63.89005,160.9346,138.0424,125.0216,134.8766,129.5772
0.4591,86.44009,83.15217,176.9218,136.4952,63.80381,160.9238,138.0202,125.0348,134.8791,129.5767
0.4592,86.43976,83.14774,176.8579,136.5223,63.71764,160.913,137.998,125.0479,134.8816,129.5763
0.4593,86.43942,83.14332,176.7939,136.5494,63.63154,160.9021,137.9757,125.061,134.8842,129.5762
0.4594,86.43906,83.13889,176.7299,136.5766,63.54553,160.8912,137.9535,125.074,134.8868,129.5763
0.4595,86.4387,83.13446,176.6658,136.6038,63.45959,160.8803,137.9312,125.0869,134.8894,129.5766
0.4596,86.43833,83.13002,176.6016,136.631,63.37374,160.8694,137.909,125.0998,134.892,129.5771
0.4597,86.43794,83.12558,176.5373,136.6582,63.28796,160.8585,137.8867,125.1127,134.8947,129.5777
0.4598,86.43755,83.12114,176.4729,136.6855,63.20226,160.8475,137.8645,125.1255,134.8974,129.5786
0.4599,86.43715,83.1167,176.4085,136.7128,63.11664,160.8365,137.8422,125.1382,134.9001,129.5797
0.46,86.43673,83.11226,176.344,136.7401,63.0311,160.8255,137.8199,125.1509,134.9029,129.5811
0.4601,86.43631,83.10781,176.2793,136.7675,62.94564,160.8145,137.7976,125.1635,134.9057,129.5826
0.4602,86.43588,83.10336,176.2146,136.7949,62.86026,160.8034,137.7753,125.176,134.9085,129.5843
0.4603,86.43543,83.09891,176.1499,136.8223,62.77497,160.7924,137.7531,125.1885,134.9113,129.5863
0.4604,86.43498,83.09446,176.085,136.8498,62.68975,160.7813,137.7308,125.201,134.9141,129.5885
0.4605,86.43452,83.09,176.02,136.8773,62.60462,160.7702,137.7085,125.2133,134.917,129.5909
0.4606,86.43404,83.08554,175.955,136.9049,62.51957,160.7591,137.6862,125.2256,134.9199,129.5936
0.4607,86.43356,83.08109,175.8899,136.9324,62.43461,160.748,137.6639,125.2378,134.9228,129.5964
0.4608,86.43307,83.07662,175.8247,136.96,62.34973,160.7369,137.6416,125.25,134.9258,129.5996
0.4609,86.43257,83.07216,175.7594,136.9877,62.26493,160.7257,137.6193,125.2621,134.9288,129.6029
0.461,86.43206,83.06769,175.6941,137.0153,62.18021,160.7145,137.597,125.2741,134.9318,129.6065
0.4611,86.43154,83.06323,175.6286,137.0431,62.09559,160.7034,137.5746,125.286,134.9348,129.6104
0.4612,86.43101,83.05876,175.5631,137.0708,62.01104,160.6922,137.5523,125.2979,134.9379,129.6145
0.4613,86.43047,83.05429,175.4975,137.0986,61.92659,160.681,137.53,125.3097,134.9409,129.6188
0.4614,86.42992,83.04981,175.4318,137.1264,61.84221,160.6698,137.5077,125.3214,134.944,129.6234
0.4615,86.42936,83.04534,175.366,137.1543,61.75793,160.6585,137.4854,125.333,134.9472,129.6283
0.4616,86.42879,83.04086,175.3001,137.1822,61.67373,160.6473,137.4631,125.3446,134.9503,129.6334
0.4617,86.42821,83.03639,175.2342,137.2101,61.58962,160.636,137.4407,125.356,134.9535,129.6388
0.4618,86.42763,83.03191,175.1682,137.2381,61.5056,160.6248,137.4184,125.3674,134.9567,129.6444
0.4619,86.42703,83.02743,175.1021,137.2661,61.42167,160.6135,137.3961,125.3787,134.9599,129.6503
0.462,86.42643,83.02295,175.0359,137.2941,61.33782,160.6023,137.3738,125.3899,134.9632,129.6565
0.4621,86.42581,83.01846,174.9696,137.3222,61.25407,160.591,137.3514,125.401,134.9665,129.663
0.4622,86.42519,83.01398,174.9033,137.3503,61.1704,160.5797,137.3291,125.412,134.9697,129.6697
0.4623,86.42456,83.00949,174.8369,137.3785,61.08683,160.5684,137.3068,125.4229,134.9731,129.6768
0.4624,86.42392,83.00501,174.7704,137.4067,61.00334,160.5571,137.2844,125.4337,134.9764,129.6841
0.4625,86.42327,83.00052,174.7038,137.4349,60.91995,160.5458,137.2621,125.4445,134.9798,129.6917
0.4626,86.42261,82.99603,174.6371,137.4632,60.83665,160.5345,137.2398,125.4551,134.9832,129.6996
0.4627,86.42194,82.99154,174.5704,137.4915,60.75344,160.5231,137.2175,125.4656,134.9866,129.7078
0.4628,86.42126,82.98705,174.5036,137.5199,60.67032,160.5118,137.1951,125.476,134.99,129.7163
0.4629,86.42058,82.98256,174.4366,137.5483,60.58729,160.5005,137.1728,125.4863,134.9935,129.7251
0.463,86.41988,82.97806,174.3697,137.5768,60.50436,160.4892,137.1505,125.4965,134.997,129.7342
0.4631,86.41918,82.97357,174.3026,137.6053,60.42152,160.4778,137.1281,125.5066,135.0005,129.7436
0.4632,86.41847,82.96908,174.2355,137.6338,60.33877,160.4665,137.1058,125.5166,135.004,129.7533
0.4633,86.41775,82.96458,174.1682,137.6624,60.25612,160.4551,137.0835,125.5265,135.0075,129.7633
0.4634,86.41702,82.96009,174.1009,137.691,60.17357,160.4438,137.0612,125.5363,135.0111,129.7737
0.4635,86.41628,82.95559,174.0335,137.7197,60.0911,160.4324,137.0388,125.5459,135.0147,129.7844
0.4636,86.41553,82.95109,173.9661,137.7484,60.00874,160.4211,137.0165,125.5554,135.0183,129.7954
0.4637,86.41478,82.94659,173.8985,137.7771,59.92647,160.4097,136.9942,125.5648,135.022,129.8067
0.4638,86.41401,82.9421,173.8309,137.8059,59.8443,160.3984,136.9719,125.5741,135.0256,129.8183
0.4639,86.41324,82.9376,173.7632,137.8348,59.76222,160.387,136.9496,125.5833,135.0293,129.8303
0.464,86.41246,82.9331,173.6955,137.8637,59.68024,160.3757,136.9273,125.5923,135.033,129.8427
0.4641,86.41167,82.9286,173.6276,137.8926,59.59836,160.3643,136.9049,125.6012,135.0367,129.8553
0.4642,86.41088,82.9241,173.5597,137.9216,59.51658,160.353,136.8826,125.61,135.0405,129.8683
0.4643,86.41007,82.9196,173.4917,137.9506,59.43489,160.3416,136.8603,125.6186,135.0443,129.8817
0.4644,86.40926,82.9151,173.4236,137.9797,59.35331,160.3303,136.838,125.6272,135.0481,129.8954
0.4645,86.40843,82.9106,173.3554,138.0088,59.27182,160.3189,136.8157,125.6355,135.0519,129.9095
0.4646,86.4076,82.9061,173.2872,138.038,59.19044,160.3076,136.7934,125.6438,135.0557,129.9239
0.4647,86.40677,82.90161,173.2189,138.0672,59.10915,160.2962,136.7711,125.6519,135.0596,129.9387
0.4648,86.40592,82.89711,173.1505,138.0965,59.02797,160.2849,136.7488,125.6598,135.0634,129.9539
0.4649,86.40507,82.89261,173.082,138.1258,58.94688,160.2735,136.7265,125.6676,135.0673,129.9694
0.465,86.4042,82.88811,173.0134,138.1551,58.8659,160.2622,136.7043,125.6753,135.0712,129.9853
0.4651,86.40333,82.88361,172.9448,138.1845,58.78502,160.2508,136.682,125.6828,135.0752,130.0016
0.4652,86.40245,82.87911,172.8761,138.214,58.70424,160.2395,136.6597,125.6901,135.0791,130.0182
0.4653,86.40157,82.87461,172.8073,138.2435,58.62357,160.2282,136.6374,125.6974,135.0831,130.0352
0.4654,86.40067,82.87012,172.7385,138.2731,58.543,160.2168,136.6151,125.7044,135.0871,130.0526
0.4655,86.39977,82.86562,172.6696,138.3027,58.46253,160.2055,136.5929,125.7113,135.0911,130.0704
0.4656,86.39886,82.86112,172.6006,138.3323,58.38217,160.1942,136.5706,125.718,135.0952,130.0886
0.4657,86.39795,82.85663,172.5315,138.362,58.30191,160.1829,136.5483,125.7246,135.0992,130.1072
0.4658,86.39702,82.85213,172.4623,138.3918,58.22175,160.1716,136.5261,125.731,135.1033,130.1262
0.4659,86.39609,82.84764,172.3931,138.4216,58.1417,160.1602,136.5038,125.7373,135.1074,130.1456
0.466,86.39515,82.84314,172.3238,138.4514,58.06176,160.1489,136.4816,125.7433,135.1115,130.1654
0.4661,86.3942,82.83865,172.2544,138.4814,57.98192,160.1376,136.4593,125.7492,135.1156,130.1856
0.4662,86.39324,82.83416,172.185,138.5113,57.90219,160.1263,136.4371,125.755,135.1198,130.2062
0.4663,86.39228,82.82967,172.1154,138.5413,57.82257,160.115,136.4149,125.7605,135.124,130.2272
0.4664,86.39131,82.82518,172.0458,138.5714,57.74305,160.1038,136.3926,125.7659,135.1282,130.2487
0.4665,86.39033,82.82069,171.9762,138.6015,57.66364,160.0925,136.3704,125.7711,135.1324,130.2705
0.4666,86.38935,82.8162,171.9064,138.6317,57.58434,160.0812,136.3482,125.7761,135.1366,130.2928
0.4667,86.38835,82.81171,171.8366,138.6619,57.50515,160.0699,136.326,125.7809,135.1408,130.3156
0.4668,86.38735,82.80723,171.7667,138.6922,57.42606,160.0587,136.3038,125.7856,135.1451,130.3387
0.4669,86.38634,82.80274,171.6967,138.7225,57.34709,160.0474,136.2816,125.79,135.1494,130.3623
0.467,86.38533,82.79826,171.6267,138.7529,57.26823,160.0361,136.2594,125.7943,135.1537,130.3863
0.4671,86.38431,82.79378,171.5566,138.7833,57.18947,160.0249,136.2372,125.7984,135.158,130.4108
0.4672,86.38328,82.7893,171.4864,138.8138,57.11083,160.0137,136.215,125.8022,135.1624,130.4357
0.4673,86.38224,82.78482,171.4161,138.8444,57.0323,160.0024,136.1928,125.8059,135.1667,130.4611
0.4674,86.3812,82.78034,171.3458,138.875,56.95388,159.9912,136.1706,125.8094,135.1711,130.4869
0.4675,86.38015,82.77587,171.2754,138.9056,56.87557,159.98,136.1484,125.8126,135.1755,130.5132
0.4676,86.37909,82.77139,171.2049,138.9363,56.79737,159.9687,136.1263,125.8157,135.1799,130.5399
0.4677,86.37802,82.76692,171.1344,138.9671,56.71929,159.9575,136.1041,125.8185,135.1843,130.5671
0.4678,86.37695,82.76245,171.0638,138.9979,56.64132,159.9463,136.0819,125.8212,135.1887,130.5947
0.4679,86.37587,82.75798,170.9931,139.0288,56.56346,159.9351,136.0598,125.8236,135.1932,130.6228
0.468,86.37479,82.75351,170.9223,139.0597,56.48572,159.9239,136.0377,125.8258,135.1977,130.6514
0.4681,86.37369,82.74905,170.8515,139.0907,56.40809,159.9127,136.0155,125.8278,135.2022,130.6805
0.4682,86.37259,82.74458,170.7806,139.1218,56.33057,159.9015,135.9934,125.8296,135.2067,130.71
0.4683,86.37149,82.74012,170.7096,139.1529,56.25317,159.8903,135.9713,125.8311,135.2112,130.74
0.4684,86.37037,82.73566,170.6386,139.184,56.17589,159.8792,135.9491,125.8324,135.2157,130.7705
0.4685,86.36925,82.73121,170.5675,139.2152,56.09872,159.868,135.927,125.8335,135.2203,130.8015
0.4686,86.36813,82.72675,170.4963,139.2465,56.02167,159.8568,135.9049,125.8344,135.2249,130.833
0.4687,86.36699,82.7223,170.425,139.2779,55.94473,159.8457,135.8828,125.835,135.2294,130.865
0.4688,86.36585,82.71785,170.3537,139.3092,55.86791,159.8345,135.8607,125.8354,135.234,130.8975
0.4689,86.3647,82.7134,170.2823,139.3407,55.79121,159.8233,135.8386,125.8355,135.2387,130.9304
0.469,86.36355,82.70896,170.2109,139.3722,55.71463,159.8122,135.8165,125.8354,135.2433,130.9639
0.4691,86.36239,82.70451,170.1393,139.4038,55.63816,159.801,135.7945,125.8351,135.2479,130.9979
0.4692,86.36122,82.70007,170.0677,139.4354,55.56182,159.7899,135.7724,125.8345,135.2526,131.0323
0.4693,86.36005,82.69563,169.9961,139.4671,55.48559,159.7788,135.7503,125.8336,135.2573,131.0673
0.4694,86.35887,82.6912,169.9243,139.4988,55.40948,159.7676,135.7283,125.8325,135.262,131.1028
0.4695,86.35768,82.68676,169.8525,139.5306,55.33349,159.7565,135.7062,125.8312,135.2667,131.1388
0.4696,86.35649,82.68233,169.7807,139.5625,55.25762,159.7454,135.6842,125.8296,135.2714,131.1754
0.4697,86.35529,82.67791,169.7087,139.5944,55.18187,159.7343,135.6621,125.8277,135.2761,131.2124
0.4698,86.35408,82.67348,169.6367,139.6263,55.10624,159.7231,135.6401,125.8256,135.2809,131.25
0.4699,86.35287,82.66906,169.5647,139.6584,55.03074,159.712,135.6181,125.8232,135.2856,131.2881
0.47,86.35165,82.66464,169.4925,139.6905,54.95535,159.7009,135.5961,125.8205,135.2904,131.3268
0.4701,86.35043,82.66022,169.4203,139.7226,54.88009,159.6898,135.5741,125.8176,135.2952,131.366
0.4702,86.34919,82.65581,169.3481,139.7549,54.80495,159.6787,135.5521,125.8144,135.3,131.4057
0.4703,86.34796,82.6514,169.2757,139.7871,54.72993,159.6676,135.5301,125.8109,135.3048,131.4459
0.4704,86.34671,82.64699,169.2033,139.8195,54.65504,159.6565,135.5081,125.8071,135.3096,131.4867
0.4705,86.34546,82.64259,169.1308,139.8519,54.58026,159.6454,135.4861,125.8031,135.3145,131.528
0.4706,86.3442,82.63818,169.0583,139.8843,54.50562,159.6343,135.4641,125.7988,135.3193,131.5699
0.4707,86.34294,82.63379,168.9857,139.9168,54.43109,159.6232,135.4421,125.7941,135.3242,131.6123
0.4708,86.34167,82.62939,168.913,139.9494,54.35669,159.6121,135.4202,125.7892,135.3291,131.6553
0.4709,86.3404,82.625,168.8403,139.9821,54.28242,159.601,135.3982,125.784,135.334,131.6988
0.471,86.33911,82.62061,168.7675,140.0148,54.20827,159.5899,135.3763,125.7785,135.3389,131.7429
0.4711,86.33783,82.61622,168.6946,140.0475,54.13425,159.5787,135.3543,125.7727,135.3438,131.7876
